,District Name,nces_id,Dissimilarity,State,Size
104,Capistrano Unified,607440,0.14378242131516608,California,15463
74,Lake Elsinore Unified,600027,0.14153117943831459,California,7090
159,Liberty Union High,621600,0.14100991825365425,California,8275
129,El Dorado Union High,612070,0.13936683462127714,California,6869
122,Covina-Valley Unified,610050,0.13882448819008275,California,4187
240,Simi Valley Unified,636840,0.13867543253140566,California,5249
251,Vallejo City Unified,640740,0.13829015103257813,California,3118
112,Chico Unified,608370,0.1364944880041154,California,3887
264,Irvine Unified,684500,0.13242224910529765,California,10628
151,Hemet Unified,616920,0.1317116160030905,California,7978
207,Redlands Unified,632070,0.12853390483226568,California,6563
86,Santa Barbara Unified,601414,0.1251966830181232,California,6437
150,Hayward Unified,616740,0.12451616374682399,California,5212
149,Hanford Joint Union High,616500,0.12253418126164403,California,4141
95,Baldwin Park Unified,603690,0.12219011439765366,California,3584
262,Yuba City Unified,643470,0.12213645071031907,California,3751
258,Western Placer Unified,642140,0.12205204146393066,California,2355
178,Moreno Valley Unified,625800,0.12046580713612327,California,9749
213,Sacramento City Unified,633840,0.12043711204512719,California,12403
69,Hesperia Unified,600014,0.11736306308715429,California,7268
239,Shasta Union High,636600,0.11372018587118997,California,4258
119,Conejo Valley Unified,609640,0.10801364072109848,California,6412
169,Lynwood Unified,623160,0.10584303910739505,California,4088
236,Santa Monica-Malibu Unified,635700,0.1013433979588843,California,3255
84,Turlock Unified,600158,0.09835982007030276,California,4792
109,Central Union High,608010,0.09477072649433413,California,4092
171,Manteca Unified,623610,0.09357416361220121,California,8094
173,Milpitas Unified,624500,0.08090135716303748,California,3207
246,Tamalpais Union High,638790,0.07972901728706701,California,5038
181,Mountain View-Los Altos Union High,626310,0.07879196826565243,California,4514
158,Las Virgenes Unified,621000,0.07442200443987224,California,3727
250,Vacaville Unified,640590,0.07432207638366528,California,4491
199,Pasadena Unified,629940,0.07327265065487587,California,5829
190,Oceanside Unified,628250,0.07325123444751366,California,5056
85,Twin Rivers Unified,601332,0.07149045730218889,California,5934
71,Apple Valley Unified,600017,0.07125060088551549,California,3983
233,Santa Clara Unified,635430,0.07100140190984536,California,4164
184,Nevada Joint Union High,626880,0.06965283261677048,California,2481
125,Delano Joint Union High,610860,0.06862233582322463,California,4110
89,Alameda Unified,601770,0.06365690866426017,California,3172
105,Carlsbad Unified,607500,0.058151571164510175,California,3805
192,Oroville Union High,629130,0.05750959522820946,California,2427
242,Victor Valley Union High,636972,0.05568231210408406,California,10226
226,San Luis Coastal Unified,634800,0.05261755891819897,California,2545
75,Temecula Valley Unified,600028,0.05214353743395971,California,9520
261,Woodland Joint Unified,643080,0.05210667285785242,California,3034
76,Murrieta Valley Unified,600029,0.05153601258878482,California,8251
197,Palos Verdes Peninsula Unified,629700,0.04560656734569779,California,3795
196,Palo Alto Unified,629610,0.04397330615135764,California,3878
161,Livermore Valley Joint Unified,622110,0.043587899192751335,California,4214
185,New Haven Unified,626910,0.04312113617376777,California,3580
106,Castro Valley Unified,607800,0.04249237417214501,California,2825
256,Washington Unified,641580,0.04187626283529167,California,2433
94,Azusa Unified,603600,0.04187576434866954,California,2200
131,El Rancho Unified,612180,0.040985104633098804,California,2533
224,San Leandro Unified,634680,0.039752747252747245,California,2856
100,Brawley Union High,605820,0.0390625,California,2048
135,Fallbrook Union High,613530,0.035145024376195204,California,2125
80,Paso Robles Joint Unified,600048,0.03391412739366622,California,2443
257,West Covina Unified,642000,0.032977180479762926,California,3192
73,Pleasanton Unified,600020,0.03216230216508236,California,5003
68,Rocklin Unified,600013,0.0300927913154766,California,4332
108,Central Unified,607970,0.02978524782760559,California,4441
124,Davis Joint Unified,610620,0.029781890796046043,California,2437
263,Yucaipa-Calimesa Joint Unified,643560,0.0219373581864835,California,3079
72,Dublin Unified,600019,0.021132282670523323,California,3441
77,Redondo Beach Unified,600032,0.019871760039124053,California,3160
114,Claremont Unified,608760,0.019035684449218306,California,2398
198,Paramount Unified,629850,0.017362270450751203,California,4683
241,Snowline Joint Unified,636970,0.016816469457928824,California,2260
102,Calexico Unified,606900,0.016727973375372233,California,3136
216,San Benito High,634140,0.01629645955854685,California,3491
202,Pittsburg Unified,630600,0.015591873262094762,California,3824
70,Upland Unified,600016,0.014938185620456236,California,3386
82,Dinuba Unified,600065,0.014088764437067674,California,2212
146,Glendora Unified,615270,0.011247932209059855,California,2385
180,Morongo Unified,625860,0.009725708300980459,California,2192
231,Sanger Unified,635250,0.008015718565164524,California,3641
127,Downey Unified,611460,0.007646544671862192,California,8109
96,Beaumont Unified,604290,0.007079831932773086,California,3285
160,Lincoln Unified,621690,0.006339846226502424,California,3200
98,Berkeley Unified,604740,0.005725010251395795,California,3274
221,San Jacinto Unified,634440,0.0033643343112165283,California,2831
123,Culver City Unified,610260,0.0,California,2228
