District Name,nces_id,Dissimilarity,State,Size
RIO RANCHO PUBLIC SCHOOLS,3500010,0.04380475594493112,New Mexico,5623
ALBUQUERQUE PUBLIC SCHOOLS,3500060,0.4921859219425374,New Mexico,22460
LAS CRUCES PUBLIC SCHOOLS,3501500,0.35306318351674726,NEW MEXICO,7313
NEW YORK CITY GEOGRAPHIC DISTRICT # 2,3600077,0.5815522250162628,New York,33745
NEW YORK CITY GEOGRAPHIC DISTRICT # 3,3600078,0.5497935689488279,New York,8464
NEW YORK CITY GEOGRAPHIC DISTRICT # 7,3600084,0.37772904483430797,New York,5917
NEW YORK CITY GEOGRAPHIC DISTRICT # 8,3600085,0.2890682995760716,New York,6745
NEW YORK CITY GEOGRAPHIC DISTRICT # 9,3600086,0.37060305097338064,New York,8375
NEW YORK CITY GEOGRAPHIC DISTRICT #10,3600087,0.7721590915839673,New York,15661
NEW YORK CITY GEOGRAPHIC DISTRICT #11,3600088,0.2684828842050906,New York,8071
NEW YORK CITY GEOGRAPHIC DISTRICT #13,3600091,0.7103203661327231,New York,11399
NEW YORK CITY GEOGRAPHIC DISTRICT #15,3600092,0.2641071064798698,New York,7077
NEW YORK CITY GEOGRAPHIC DISTRICT #17,3600095,0.2756001078845635,New York,8111
NEW YORK CITY GEOGRAPHIC DISTRICT #24,3600098,0.2929068309955684,New York,12807
NEW YORK CITY GEOGRAPHIC DISTRICT #26,3600099,0.14713267514914738,New York,13057
NEW YORK CITY GEOGRAPHIC DISTRICT #28,3600100,0.320884670423088,New York,15213
NEW YORK CITY GEOGRAPHIC DISTRICT #30,3600102,0.2684944100041087,New York,9867
NEW YORK CITY GEOGRAPHIC DISTRICT #31,3600103,0.37217483451964917,New York,17386
NEW YORK CITY GEOGRAPHIC DISTRICT #14,3600119,0.7410106439925396,New York,5746
NEW YORK CITY GEOGRAPHIC DISTRICT #19,3600120,0.2649123274352195,New York,5466
NEW YORK CITY GEOGRAPHIC DISTRICT #25,3600122,0.38093909903083234,New York,10222
NEW YORK CITY GEOGRAPHIC DISTRICT #27,3600123,0.2750226351985692,New York,11206
NYC SPECIAL SCHOOLS - DISTRICT 75,3600135,0.4060090107520937,New York,5693
NEW YORK CITY GEOGRAPHIC DISTRICT #20,3600151,0.07987043158495628,New York,12517
NEW YORK CITY GEOGRAPHIC DISTRICT #21,3600152,0.24041490078407574,New York,12040
NEW YORK CITY GEOGRAPHIC DISTRICT #22,3600153,0.23157314540023632,New York,9726
BUFFALO CITY SCHOOL DISTRICT,3605850,0.28713849748468157,New York,10360
ROCHESTER CITY SCHOOL DISTRICT,3624750,0.2923665816308267,New York,7352
